proposal_id,fund,year,title,challenge,pillar,pillar_name,subcategory,classification_confidence,classification_basis,currency,amount_requested,amount_received,funding_status,project_status,funded,delivered
f13-summon-feedback-polls-for-dreps-spos-f13,13,2024,Summon: Feedback Polls for DReps & SPOs,F13: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,450000.0,,not_approved,unfunded,False,False
f13-sundae-labs-amaru-node-development-support-rust-developer-contract-f13,13,2024,Sundae Labs: Amaru Node Development Support - Rust Developer Contract,F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,200000.0,161000.0,approved,in_progress,True,False
f13-sundae-labs-credit-protocol-powered-by-gummiworm-leveraging-sundaeswap-v3-and-permissioned-liquidity-pools-to-bring-real-world-assets-on-chain-f13,13,2024,Sundae Labs Credit Protocol powered by Gummiworm - Leveraging SundaeSwap V3 and Permissioned Liquidity Pools to bring real-world assets on-chain,F13: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,500000.0,,over_budget,unfunded,False,False
f13-sundae-labs-uplc-debugger-gastronomy-feature-upgrades-and-enhancements-f13,13,2024,Sundae Labs UPLC Debugger (Gastronomy): Feature upgrades and enhancements,F13: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,over_budget,unfunded,False,False
f13-superintelligence-for-cardano-groundbreaking-integration-for-ai-powered-dapps-f13,13,2024,Superintelligence for Cardano: Groundbreaking Integration for AI-Powered dApps,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,150000.0,,not_approved,unfunded,False,False
f13-supply-chain-traceability-and-transparency-platform-f13,13,2024,Supply Chain Traceability and Transparency Platform,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,125000.0,,not_approved,unfunded,False,False
f13-supplychainx-revolutionizing-global-supply-chains-with-open-source-smart-contracts-f13,13,2024,SupplyChainX: Revolutionizing Global Supply Chains with OPEN SOURCE Smart Contracts,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,120000.0,,not_approved,unfunded,False,False
f13-support-the-continuity-of-our-successful-dao-incubator-program-for-cardano-by-incubating-8-more-companies-organizations-as-daos-and-onboarding-them-to-f13,13,2024,"Support the continuity of our successful DAO Incubator Program for Cardano, by Incubating 8 more Companies & Organizations as DAOs, and onboarding them to our DAO Acceleration Ecosystem to become flagships of Cardano. Join (y)our DAO!",F13: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,98750.0,,not_approved,unfunded,False,False
f13-surftag-ownership-rigging-app-for-windsurfers-kitesurfers-f13,13,2024,SurfTag - Ownership & Rigging App for Windsurfers & Kitesurfers,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,128000.0,,not_approved,unfunded,False,False
f13-survey-on-cardano-blockchain-awareness-among-college-students-and-project-catalyst-newcomer-introduction-f13,13,2024,Survey on Cardano Blockchain Awareness Among College Students and Project Catalyst Newcomer Introduction,F13: Cardano Open: Ecosystem,P4,Community & Ecosystem Growth,education-and-talent,medium,proposal-text,ADA,18800.0,,not_approved,unfunded,False,False
f13-survey-on-decentralized-academic-publishing-needs-for-cardano-f13,13,2024,Survey on Decentralized Academic Publishing Needs for Cardano,F13: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,75000.0,,not_approved,unfunded,False,False
f13-sustain-and-maintain-gimbalabs-f13,13,2024,Sustain and Maintain Gimbalabs,F13: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,100000.0,100000.0,approved,complete,True,True
f13-sustainability-projects-using-cardano-build-a-greener-future-f13,13,2024,Sustainability Projects Using Cardano: Build a Greener Future,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,90000.0,,not_approved,unfunded,False,False
f13-sustaining-descentralizacion-total-expanding-cardanos-reach-in-the-hispanic-community-f13,13,2024,Sustaining Descentralización Total - Expanding Cardano's Reach in the Hispanic Community,F13: Cardano Open: Ecosystem,P4,Community & Ecosystem Growth,communications-and-outreach,medium,proposal-text,ADA,45000.0,,not_approved,unfunded,False,False
f13-sustaining-the-comunidadcardano-spanish-forum-f13,13,2024,Sustaining the ComunidadCardano Spanish Forum,F13: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,15000.0,,not_approved,unfunded,False,False
f13-sutra-build-cardano-application-using-elixir-language-open-source-f13,13,2024,Sutra: Build Cardano Application using Elixir Language [Open source],F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,182812.0,,not_approved,unfunded,False,False
f13-swarm-treasury-contributor-dashboard-f13,13,2024,Swarm Treasury Contributor Dashboard,F13: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,117547.0,,not_approved,unfunded,False,False
f13-swarm-treasury-manager-f13,13,2024,Swarm Treasury Manager,F13: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,88978.0,,not_approved,unfunded,False,False
f13-swarm-treasury-pbl-f13,13,2024,SWARM Treasury PBL,F13: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,79078.0,,not_approved,unfunded,False,False
f13-switchchord-amplifying-rights-management-with-trusted-data-f13,13,2024,Switchchord: Amplifying Rights Management with Trusted Data,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,150000.0,,not_approved,unfunded,False,False
f13-switzerland-for-unhcr-united-nations-refugee-agency-optim-finance-innovative-donation-platform-for-digital-assets-f13,13,2024,Switzerland for UNHCR (United Nations Refugee Agency)  + Optim Finance - Innovative Donation Platform For Digital Assets - ,F13: Cardano Partners: Enterprise R&D,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,1225000.0,939000.0,approved,in_progress,True,False
f13-syngenta-agricultural-insight-and-earth-observation-data-uplifts-subsistence-farmers-into-profitability-f13,13,2024,Syngenta Agricultural Insight and Earth Observation Data uplifts subsistence farmers into profitability,F13: Cardano Partners: Enterprise R&D,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,1400000.0,620714.28,approved,in_progress,True,False
f13-systematic-blockchain-knowledge-survey-among-college-students-f13,13,2024,Systematic Blockchain Knowledge Survey Among College Students,F13: Cardano Open: Ecosystem,P4,Community & Ecosystem Growth,education-and-talent,medium,proposal-text,ADA,60000.0,,not_approved,unfunded,False,False
f13-t-minus-nft-call-option-platform-built-with-marlowe-f13,13,2024,T-Minus : NFT Call Option Platform Built with Marlowe,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,105000.0,,not_approved,unfunded,False,False
f13-takt-protocol-enhancing-cardanos-defi-with-under-collateralized-flash-loans-for-eutxo-f13,13,2024,Takt Protocol - Enhancing Cardano's DeFi with under-collateralized flash loans for eUTXO,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,150000.0,,not_approved,unfunded,False,False
f13-talk-show-crypto-blood-experience-on-the-journey-to-success-f13,13,2024,"Talk Show: ""Crypto - Blood experience on the journey to success""",F13: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,61596.0,,not_approved,unfunded,False,False
f13-tap-to-earn-telegram-mini-app-f13,13,2024,Tap to earn telegram mini app,F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,110000.0,,not_approved,unfunded,False,False
f13-taptools-all-in-one-cardano-news-aggregator-f13,13,2024,TapTools: All-in-One Cardano News Aggregator,F13: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,89000.0,89000.0,approved,complete,True,True
f13-taptools-cardano-lendingborrowing-analytics-hub-f13,13,2024,TapTools: Cardano Lending/Borrowing Analytics Hub,F13: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,94500.0,94500.0,approved,complete,True,True
f13-taptools-free-wallet-insights-for-token-trades-f13,13,2024,TapTools: Free Wallet Insights for Token Trades,F13: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,269000.0,,over_budget,unfunded,False,False
f13-taptools-stablecoin-ecosystem-dashboard-for-cardano-f13,13,2024,TapTools: Stablecoin Ecosystem Dashboard for Cardano,F13: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,167000.0,,over_budget,unfunded,False,False
f13-taptools-wallet-health-portfolio-risk-analyzer-f13,13,2024,TapTools: Wallet Health & Portfolio Risk Analyzer,F13: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,228000.0,,over_budget,unfunded,False,False
f13-taxwise-ghana-empowering-smes-through-tax-planning-and-compliance-f13,13,2024,TaxWise Ghana: Empowering SMEs Through Tax Planning and Compliance,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,25000.0,,not_approved,unfunded,False,False
f13-teaching-web3-and-blockchain-to-ghanaian-high-school-students-giving-them-useful-foundational-knowledge-and-introducing-cardano-to-encourage-future-bl-f13,13,2024,"Teaching Web3 and blockchain to Ghanaian high school students, giving them useful foundational knowledge, and introducing Cardano to encourage future blockchain users and developers.",F13: Cardano Open: Ecosystem,P4,Community & Ecosystem Growth,education-and-talent,medium,proposal-text,ADA,52000.0,,not_approved,unfunded,False,False
f13-tech-for-impact-summit-2025-asias-premier-cardano-event-f13,13,2024,Tech for Impact Summit 2025: Asia's Premier Cardano Event,F13: Cardano Open: Ecosystem,P4,Community & Ecosystem Growth,community-and-regional-growth,medium,proposal-text,ADA,100000.0,100000.0,approved,complete,True,True
f13-tech-wellness-blockchain-education-meets-fitness-f13,13,2024,Tech & Wellness: Blockchain Education Meets Fitness.,F13: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,46000.0,,not_approved,unfunded,False,False
f13-techstars-will-help-cardano-builders-grow-their-businesses-to-drive-cardanos-adoption-f13,13,2024,Techstars will help Cardano Builders grow their businesses to drive Cardano's Adoption,F13: Cardano Partners: Growth,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,1300000.0,1079000.0,approved,in_progress,True,False
f13-telegram-crypto-portfolio-tracker-empowering-cardano-users-with-real-time-insights-and-management-tools-f13,13,2024,Telegram Crypto Portfolio Tracker: Empowering Cardano Users with Real-Time Insights and Management Tools,F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,130000.0,,not_approved,unfunded,False,False
f13-telegram-mini-app-game-for-cardano-f13,13,2024,Telegram Mini App Game for Cardano,F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,150000.0,,not_approved,unfunded,False,False
f13-telegram-smart-wallet-for-dreps-and-delegators-account-abstraction-in-governance-f13,13,2024,Telegram Smart Wallet for dReps and delegators (Account Abstraction in Governance),F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,95000.0,,not_approved,unfunded,False,False
f13-telemedicine-platform-powered-by-cardano-blockchain-f13,13,2024,Telemedicine Platform Powered by Cardano Blockchain,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f13-tempo-cardano-community-temp-check-a-platform-for-quick-polls-f13,13,2024,[Tempo] Cardano Community Temp Check: A Platform for Quick Polls,F13: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,45000.0,,over_budget,unfunded,False,False
f13-tempo-cardano-drep-insights-comprehensive-governance-statistics-f13,13,2024,[Tempo] Cardano DRep Insights: Comprehensive Governance Statistics,F13: Cardano Open: Ecosystem,P3,Governance,governance-participation,medium,proposal-text,ADA,48000.0,,over_budget,unfunded,False,False
f13-tempo-empowering-delegation-comprehensive-drep-profiles-for-ada-holders-f13,13,2024,[Tempo] Empowering Delegation: Comprehensive DRep Profiles for ADA Holders,F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,52000.0,,over_budget,unfunded,False,False
f13-tempo-multi-party-alliance-f13,13,2024,[Tempo] Multi-party alliance,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,135000.0,45000.0,approved,in_progress,True,False
f13-tempo-visualizing-cardano-treasury-and-reserve-data-f13,13,2024,[Tempo] Visualizing Cardano Treasury and Reserve Data,F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,30000.0,,over_budget,unfunded,False,False
f13-tertiary-blockchain-education-and-onboarding-f13,13,2024,Tertiary Blockchain Education and Onboarding,F13: Cardano Open: Ecosystem,P4,Community & Ecosystem Growth,education-and-talent,medium,proposal-text,ADA,33050.0,,not_approved,unfunded,False,False
f13-tex-educhain-education-management-system-applying-blockchain-technology-on-the-cardano-platform-f13,13,2024,[TEX] EduChain: Education management system applying blockchain technology on the Cardano platform,F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,158500.0,,not_approved,unfunded,False,False
f13-tex-marlowe-hub-f13,13,2024,[TEX] Marlowe Hub,F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,150000.0,,not_approved,unfunded,False,False
f13-tex-scholarsecure-transparent-blockchain-based-scholarship-management-f13,13,2024,[TEX] ScholarSecure: Transparent Blockchain-Based Scholarship Management,F13: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f13-tex-tex-academy-cardano-oriented-blockchain-learning-and-education-platform-f13,13,2024,[TEX] TEX Academy: Cardano-Oriented Blockchain Learning and Education Platform,F13: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,120000.0,,not_approved,unfunded,False,False
